-5.695997314453125000e+02, -5.575474853515625000e+02, -5.590562133789062500e+02, -5.617843627929687500e+02, -5.654012451171875000e+02, -5.645311889648437500e+02, -5.695534057617187500e+02, -5.761032104492187500e+02, -5.738991699218750000e+02, -5.671981811523437500e+02, -5.761452026367187500e+02, -5.825108032226562500e+02, -5.823835449218750000e+02, -5.825137329101562500e+02, -5.743755493164062500e+02, -5.656104736328125000e+02, -5.584908447265625000e+02, -5.530213012695312500e+02, -5.509023437500000000e+02, -5.527368774414062500e+02, -5.563582153320312500e+02, -5.491834106445312500e+02, -5.442176513671875000e+02, -5.389502563476562500e+02, -5.334463500976562500e+02, -5.337684936523437500e+02, -5.319834594726562500e+02, -5.360426025390625000e+02, -5.491783447265625000e+02, -5.545799560546875000e+02, -5.476332397460937500e+02, -5.476961669921875000e+02, -5.566730957031250000e+02, -5.600845947265625000e+02, -5.585645141601562500e+02, -5.562937011718750000e+02, -5.509014282226562500e+02, -5.545012207031250000e+02, -5.626309204101562500e+02, -5.639484863281250000e+02, -5.578842773437500000e+02, -5.566125488281250000e+02, -4.638027343750000000e+02, -2.507301177978515625e+02, -1.825504608154296875e+02, -1.854035339355468750e+02, -2.142782592773437500e+02, -2.082109680175781250e+02, -1.892908477783203125e+02, -1.939364624023437500e+02, -2.475298767089843750e+02, -3.336195068359375000e+02, -3.918446960449218750e+02, -4.355184631347656250e+02, -4.812155151367187500e+02, -5.236516113281250000e+02, -5.402975463867187500e+02, -5.406077880859375000e+02, -5.339440917968750000e+02, -5.279492187500000000e+02, -5.140836181640625000e+02, -4.943884887695312500e+02, -4.994544067382812500e+02, -5.078354187011718750e+02, -5.168012084960937500e+02, -5.453522949218750000e+02, -5.509199218750000000e+02, -5.475079345703125000e+02, -5.416037597656250000e+02, -5.364997558593750000e+02, -5.373833618164062500e+02, -5.402648315429687500e+02, -5.438237304687500000e+02, -5.495279541015625000e+02, -5.544315185546875000e+02, -5.494798583984375000e+02, -5.389003295898437500e+02, -5.363903808593750000e+02, -5.463946533203125000e+02, -5.520298461914062500e+02, -5.579015502929687500e+02, -5.543364868164062500e+02, -5.561200561523437500e+02, -5.577484130859375000e+02, -5.642586669921875000e+02, -5.706342773437500000e+02, -5.724822387695312500e+02, -5.698677368164062500e+02, -5.734597167968750000e+02, -5.742878417968750000e+02, -5.723477172851562500e+02, -5.747152709960937500e+02, -5.744799194335937500e+02, -5.747514648437500000e+02
6.259201049804687500e+01, 7.627391815185546875e+01, 7.540895080566406250e+01, 7.291610717773437500e+01, 6.891988372802734375e+01, 6.957842254638671875e+01, 6.348252105712890625e+01, 5.595543670654296875e+01, 4.391059112548828125e+01, 3.488615417480468750e+01, 4.419092178344726562e+01, 5.052301406860351562e+01, 4.968735504150390625e+01, 5.057143402099609375e+01, 6.007553863525390625e+01, 6.998118591308593750e+01, 7.784375000000000000e+01, 8.264961242675781250e+01, 8.359136199951171875e+01, 8.134364318847656250e+01, 7.656103515625000000e+01, 8.191065216064453125e+01, 8.579901885986328125e+01, 8.894006347656250000e+01, 8.876159667968750000e+01, 8.138342285156250000e+01, 7.906125640869140625e+01, 7.729356384277343750e+01, 7.751296997070312500e+01, 7.972871398925781250e+01, 8.814212036132812500e+01, 8.810741424560546875e+01, 7.867451477050781250e+01, 7.507268524169921875e+01, 7.697610473632812500e+01, 8.036779022216796875e+01, 8.788451385498046875e+01, 8.556242370605468750e+01, 7.530360412597656250e+01, 7.410438537597656250e+01, 8.299884033203125000e+01, 8.496030426025390625e+01, 1.324780120849609375e+02, 1.615200805664062500e+02, 1.664134216308593750e+02, 1.693453979492187500e+02, 1.639029083251953125e+02, 1.645257263183593750e+02, 1.796042022705078125e+02, 1.923377380371093750e+02, 1.883535156250000000e+02, 1.630768890380859375e+02, 1.507757263183593750e+02, 1.589199829101562500e+02, 1.439612121582031250e+02, 1.116930694580078125e+02, 9.908633422851562500e+01, 9.897718811035156250e+01, 1.038149108886718750e+02, 1.098741912841796875e+02, 1.191126785278320312e+02, 1.327531738281250000e+02, 1.263384475708007812e+02, 1.143779296875000000e+02, 1.075316772460937500e+02, 8.873384094238281250e+01, 8.281596374511718750e+01, 8.639367675781250000e+01, 9.008904266357421875e+01, 9.552886199951171875e+01, 9.525559997558593750e+01, 9.236495971679687500e+01, 8.992098999023437500e+01, 8.546932983398437500e+01, 8.019052886962890625e+01, 8.447960662841796875e+01, 9.445209503173828125e+01, 9.682411193847656250e+01, 8.504467010498046875e+01, 7.923298645019531250e+01, 7.461798858642578125e+01, 7.746789550781250000e+01, 7.445118713378906250e+01, 7.319561767578125000e+01, 6.784902191162109375e+01, 5.999007034301757812e+01, 5.886473083496093750e+01, 6.163081741333007812e+01, 6.079822540283203125e+01, 6.137856292724609375e+01, 6.216536712646484375e+01, 5.823271179199218750e+01, 5.895624542236328125e+01, 5.968983078002929688e+01
3.269250488281250000e+01, 3.972354888916015625e+01, 4.109613800048828125e+01, 4.106078338623046875e+01, 3.953353500366210938e+01, 3.922119140625000000e+01, 3.557930755615234375e+01, 3.188088607788085938e+01, 3.523947143554687500e+01, 4.039118957519531250e+01, 3.790303039550781250e+01, 3.358378219604492188e+01, 3.042345046997070312e+01, 3.320169067382812500e+01, 3.870909500122070312e+01, 4.280218505859375000e+01, 4.594161605834960938e+01, 4.487599945068359375e+01, 4.263987350463867188e+01, 4.249779510498046875e+01, 4.193413543701171875e+01, 4.013777160644531250e+01, 3.900017547607421875e+01, 4.074978637695312500e+01, 3.838513183593750000e+01, 3.078100204467773438e+01, 2.644721794128417969e+01, 2.617995452880859375e+01, 3.600786590576171875e+01, 4.431551742553710938e+01, 4.674541854858398438e+01, 4.572473526000976562e+01, 4.234017944335937500e+01, 4.184671020507812500e+01, 4.336208343505859375e+01, 4.646074676513671875e+01, 5.299563217163085938e+01, 5.586388397216796875e+01, 4.828138732910156250e+01, 4.865099334716796875e+01, 5.885814666748046875e+01, 6.307566070556640625e+01, 1.015631103515625000e+01, -1.842160606384277344e+01, -2.491610336303710938e+01, -3.351934051513671875e+01, -4.227965164184570312e+01, -5.281474304199218750e+01, -5.842998886108398438e+01, -4.850382232666015625e+01, -2.758969497680664062e+01, 7.334164142608642578e+00, 2.087731552124023438e+01, 2.521713256835937500e+01, 3.920646667480468750e+01, 4.906007385253906250e+01, 5.705362319946289062e+01, 5.724386596679687500e+01, 5.320396423339843750e+01, 5.368990707397460938e+01, 4.613893890380859375e+01, 3.804832077026367188e+01, 3.473055267333984375e+01, 3.025997543334960938e+01, 3.330079650878906250e+01, 4.279076004028320312e+01, 4.059188079833984375e+01, 4.091830444335937500e+01, 3.615203094482421875e+01, 3.835548400878906250e+01, 4.029236602783203125e+01, 4.051300048828125000e+01, 4.191069030761718750e+01, 4.405032348632812500e+01, 4.180783081054687500e+01, 4.150522994995117188e+01, 4.179359436035156250e+01, 4.053807830810546875e+01, 3.359920501708984375e+01, 3.254952621459960938e+01, 3.545574569702148438e+01, 3.516000366210937500e+01, 3.320864486694335938e+01, 3.507681274414062500e+01, 3.764315032958984375e+01, 3.319123840332031250e+01, 3.380390930175781250e+01, 3.592909622192382812e+01, 4.050865173339843750e+01, 4.198634338378906250e+01, 3.985254669189453125e+01, 3.541218566894531250e+01, 3.568786621093750000e+01, 3.806105041503906250e+01
1.024169349670410156e+01, 1.308797264099121094e+01, 1.510295772552490234e+01, 1.622223663330078125e+01, 1.688878250122070312e+01, 1.597331142425537109e+01, 1.502359199523925781e+01, 1.445430183410644531e+01, 2.117382431030273438e+01, 2.700415039062500000e+01, 2.458965492248535156e+01, 1.996457481384277344e+01, 1.478350067138671875e+01, 1.794525527954101562e+01, 2.095565414428710938e+01, 1.955514907836914062e+01, 1.766477775573730469e+01, 1.506274986267089844e+01, 1.300843906402587891e+01, 1.510832977294921875e+01, 2.133430862426757812e+01, 1.890962219238281250e+01, 1.620133781433105469e+01, 2.236264228820800781e+01, 2.533413124084472656e+01, 2.594157409667968750e+01, 2.390120506286621094e+01, 2.101892471313476562e+01, 2.019474792480468750e+01, 1.854877853393554688e+01, 1.422308254241943359e+01, 1.119654369354248047e+01, 1.124897575378417969e+01, 1.422528743743896484e+01, 1.560838890075683594e+01, 1.691369438171386719e+01, 2.098948287963867188e+01, 2.591125679016113281e+01, 2.033767318725585938e+01, 2.214411163330078125e+01, 3.448629379272460938e+01, 4.392090606689453125e+01, 7.446088790893554688e+00, 3.573127746582031250e+01, 4.272816467285156250e+01, 3.697880554199218750e+01, 1.896429443359375000e+01, 1.504557228088378906e+01, 1.095467948913574219e+01, 4.203020095825195312e+00, 1.181884646415710449e+00, -2.064777165651321411e-02, 6.833427429199218750e+00, -8.026634216308593750e+00, -9.735549926757812500e+00, 4.118984699249267578e+00, 2.111547660827636719e+01, 2.094590377807617188e+01, 1.238258934020996094e+01, 8.112090110778808594e+00, -1.030010938644409180e+00, -1.001335334777832031e+01, -8.205356597900390625e+00, 7.208923697471618652e-01, 4.697900772094726562e+00, 1.076079845428466797e+01, 1.078004932403564453e+01, 7.649389743804931641e+00, -2.716821432113647461e-02, 2.469781637191772461e-01, 3.759877204895019531e+00, 6.753173828125000000e+00, 8.528238296508789062e+00, 1.331592941284179688e+01, 1.230037498474121094e+01, 1.124374198913574219e+01, 6.345833778381347656e+00, 6.220239400863647461e-01, -2.972215175628662109e+00, -5.746169090270996094e-01, 6.920420646667480469e+00, 6.877868175506591797e+00, 7.870643615722656250e+00, 1.204421710968017578e+01, 1.823498344421386719e+01, 1.695606994628906250e+01, 1.797769165039062500e+01, 1.877001953125000000e+01, 2.348703384399414062e+01, 2.358788299560546875e+01, 2.207147598266601562e+01, 1.893846130371093750e+01, 1.648911285400390625e+01, 1.881078720092773438e+01
4.479329586029052734e+00, 6.500051021575927734e+00, 7.330279350280761719e+00, 8.769752502441406250e+00, 1.059652137756347656e+01, 8.663832664489746094e+00, 9.595298767089843750e+00, 9.846332550048828125e+00, 5.300524234771728516e+00, -1.757347106933593750e+00, 7.764978408813476562e+00, 1.373139381408691406e+01, 8.037379264831542969e+00, 9.487983703613281250e+00, 1.238072490692138672e+01, 8.581331253051757812e+00, 4.395438671112060547e+00, 6.205010890960693359e+00, 7.124884128570556641e+00, 6.605500221252441406e+00, 1.256041526794433594e+01, 1.323447704315185547e+01, 1.241201782226562500e+01, 1.516357326507568359e+01, 1.233601379394531250e+01, 1.276895236968994141e+01, 8.629165649414062500e+00, 7.151343345642089844e+00, 8.359783172607421875e+00, 5.155652523040771484e+00, 2.379476070404052734e+00, -6.280507445335388184e-01, -4.688135385513305664e-01, 4.373508930206298828e+00, 5.540534019470214844e+00, 4.572442054748535156e+00, 5.943217277526855469e+00, 8.212625503540039062e+00, 2.801142692565917969e+00, 4.960930824279785156e+00, 1.840885162353515625e+01, 3.147058486938476562e+01, 3.121879196166992188e+01, 1.298943138122558594e+01, 1.434015846252441406e+01, 2.045603561401367188e+01, 2.475347900390625000e+01, 9.586483955383300781e+00, -9.284418821334838867e-01, -1.659984970092773438e+01, -2.367569732666015625e+01, -2.083140945434570312e+01, -8.702492713928222656e+00, 5.451216697692871094e+00, -1.962958127260208130e-01, -3.921017169952392578e+00, 5.282625675201416016e+00, 5.202471733093261719e+00, -9.126505851745605469e-01, -5.748877525329589844e+00, -2.975370407104492188e+00, 4.396095275878906250e-01, 5.089939117431640625e+00, 1.447397899627685547e+01, 1.088591861724853516e+01, 5.211297512054443359e+00, 5.698025703430175781e+00, 1.747711896896362305e+00, -1.720564484596252441e+00, -2.550484418869018555e+00, 6.825052499771118164e-01, 4.016305923461914062e+00, 3.572448730468750000e+00, 5.991005897521972656e+00, 4.093304157257080078e+00, 6.308278083801269531e+00, 3.161501407623291016e+00, -3.861639499664306641e+00, -6.705404281616210938e+00, -4.983452796936035156e+00, 1.160956144332885742e+00, 2.849114894866943359e+00, 4.373119354248046875e+00, 7.337788581848144531e+00, 9.578969001770019531e+00, 8.955653190612792969e+00, 1.041501617431640625e+01, 6.920607089996337891e+00, 1.058220100402832031e+01, 1.133167171478271484e+01, 1.253754615783691406e+01, 1.212835693359375000e+01, 6.982218265533447266e+00, 8.230346679687500000e+00
5.950693130493164062e+00, 6.628111839294433594e+00, 6.363209724426269531e+00, 9.616963386535644531e+00, 1.175948333740234375e+01, 7.672435283660888672e+00, 9.098972320556640625e+00, 8.657218933105468750e+00, 1.792960357666015625e+01, 2.756592178344726562e+01, 1.807596588134765625e+01, 9.813655853271484375e+00, 4.937191009521484375e+00, 4.254610061645507812e+00, 7.414043903350830078e+00, 4.316606998443603516e+00, 2.868249416351318359e+00, 8.639270782470703125e+00, 1.087099266052246094e+01, 4.718897342681884766e+00, 3.612334251403808594e+00, 5.105835437774658203e+00, 7.324353218078613281e+00, 3.284423828125000000e+00, -9.605931043624877930e-01, 2.693363189697265625e+00, 2.644579410552978516e+00, 7.227624654769897461e-01, -4.496602058410644531e+00, -1.262196183204650879e+00, 2.959356784820556641e+00, 2.475267410278320312e+00, 1.229444980621337891e+00, 5.147210597991943359e+00, 5.549460411071777344e+00, 4.410724163055419922e+00, 4.896347999572753906e+00, 3.280921459197998047e+00, -3.095432758331298828e+00, -1.713451743125915527e+00, 1.012821388244628906e+01, 2.063022041320800781e+01, 7.301934242248535156e+00, 1.463702487945556641e+01, 7.484220504760742188e+00, -1.159218597412109375e+01, -2.892672920227050781e+01, -2.077252006530761719e+01, -1.685252189636230469e+01, -1.395382308959960938e+01, 2.079364061355590820e-01, 2.284450912475585938e+01, 2.197436523437500000e+01, 1.381230735778808594e+01, 8.799243927001953125e+00, 3.977463245391845703e+00, 1.878442049026489258e+00, 3.674367427825927734e+00, 2.375719308853149414e+00, 1.078771114349365234e+00, 1.033742141723632812e+01, 1.500092887878417969e+01, 1.671391677856445312e+01, 1.680010986328125000e+01, 1.041579437255859375e+01, 8.172170639038085938e+00, 9.264551162719726562e+00, 8.633517265319824219e+00, 9.637542724609375000e+00, 7.309652328491210938e+00, 9.303005218505859375e+00, 1.131181240081787109e+01, 8.586624145507812500e+00, 8.073189735412597656e+00, 5.850070953369140625e+00, 1.029897880554199219e+01, 1.069386100769042969e+01, 7.166452407836914062e+00, 4.553279876708984375e+00, 2.764691591262817383e+00, 4.522327423095703125e+00, 5.476685523986816406e+00, 5.552110195159912109e+00, 7.237126827239990234e+00, 4.090765476226806641e+00, 3.955192089080810547e+00, 4.541078090667724609e+00, -4.471062421798706055e-01, 2.694530487060546875e+00, 3.917346954345703125e+00, 4.573068141937255859e+00, 6.478607177734375000e+00, 1.582122683525085449e+00, 2.329983472824096680e+00
3.803845405578613281e+00, 4.276494979858398438e-01, 1.569297909736633301e-01, 6.685877799987792969e+00, 8.490154266357421875e+00, 2.628550529479980469e+00, 3.181962490081787109e+00, 2.599648475646972656e+00, -6.694244384765625000e+00, -1.287974357604980469e+01, -3.492266178131103516e+00, 4.639536857604980469e+00, 7.806818485260009766e-01, -7.763439416885375977e-01, 1.180900335311889648e+00, -2.498665452003479004e-01, 2.374714851379394531e+00, 7.959423065185546875e+00, 8.031557083129882812e+00, 1.419526696205139160e+00, -2.388592243194580078e+00, -2.530756950378417969e+00, 1.772011518478393555e-01, -4.543174743652343750e+00, -2.988510847091674805e+00, 7.130722045898437500e+00, 7.311063289642333984e+00, 5.492125511169433594e+00, -3.935950756072998047e+00, -2.981244087219238281e+00, 3.286671638488769531e+00, 4.265343666076660156e+00, 2.098007440567016602e+00, 3.362737655639648438e+00, 2.999911069869995117e+00, 4.895680904388427734e+00, 6.534494400024414062e+00, 3.521761417388916016e+00, -3.234856128692626953e+00, -2.812059164047241211e+00, 5.576845169067382812e+00, 9.910108566284179688e+00, -3.068341612815856934e-01, -2.485263442993164062e+01, -3.028570556640625000e+01, -3.490810775756835938e+01, -4.249837493896484375e+01, -3.317309951782226562e+01, -2.323832321166992188e+01, -1.870158767700195312e+01, -1.046515750885009766e+01, -6.785136461257934570e-01, 2.067162990570068359e+00, 3.565047740936279297e+00, 7.826362848281860352e-01, 4.180811882019042969e+00, -4.210916459560394287e-01, 3.841650485992431641e+00, 4.616317272186279297e+00, 7.506568908691406250e+00, 1.088568496704101562e+01, 5.710155010223388672e+00, 2.627078533172607422e+00, 2.602840185165405273e+00, 7.809737324714660645e-01, 1.769966363906860352e+00, 4.341571807861328125e+00, 8.649536132812500000e+00, 9.262926101684570312e+00, 6.000673294067382812e+00, 7.045127868652343750e+00, 6.525070190429687500e+00, 3.180156946182250977e+00, 2.895903587341308594e+00, 2.887918233871459961e+00, 5.316569805145263672e+00, 6.154120922088623047e+00, 6.947621345520019531e+00, 5.702210903167724609e+00, 1.785853981971740723e+00, 7.297210693359375000e-01, 1.965755820274353027e-01, 4.202886819839477539e-01, 3.230749368667602539e+00, -1.873584866523742676e+00, -6.616225242614746094e-01, -1.651419401168823242e+00, -3.426348924636840820e+00, -1.273242235183715820e+00, -1.321265697479248047e+00, -3.875862121582031250e+00, -1.246341943740844727e+00, -3.532305479049682617e+00, -3.228277444839477539e+00
-7.082582712173461914e-01, -8.076805114746093750e+00, -8.291769027709960938e+00, -3.332789838314056396e-01, 5.049266815185546875e-01, -4.565368175506591797e+00, -5.379640102386474609e+00, -4.351736068725585938e+00, -3.410008907318115234e+00, -5.823092460632324219e-01, 8.625184297561645508e-01, 1.436967372894287109e+00, -1.825638890266418457e+00, -3.244729042053222656e+00, -3.871521472930908203e+00, -4.600979804992675781e+00, -3.850650787353515625e-02, 2.102620363235473633e+00, -6.450994610786437988e-01, -2.095506668090820312e+00, -2.155997276306152344e+00, -3.971917629241943359e+00, -3.888201236724853516e+00, -6.685599803924560547e+00, -3.368971347808837891e+00, 5.945815086364746094e+00, -1.703691720962524414e+00, -9.254860877990722656e-01, -1.235860109329223633e+00, -5.674506664276123047e+00, -3.465396404266357422e+00, -3.081396102905273438e+00, -4.145682811737060547e+00, -4.474943637847900391e+00, -4.477687835693359375e+00, 1.520740985870361328e+00, 4.328063964843750000e+00, 2.494918107986450195e+00, -3.077273368835449219e+00, -2.853667736053466797e+00, 2.638844490051269531e+00, 3.393287897109985352e+00, 2.150239181518554688e+01, 1.435129165649414062e+01, 6.452413082122802734e+00, 4.147723674774169922e+00, 6.495316028594970703e+00, -4.945170879364013672e+00, -1.057160758972167969e+01, -7.910285949707031250e+00, -6.417907714843750000e+00, 1.164115715026855469e+01, 1.171446228027343750e+01, 5.867068767547607422e+00, -2.251687526702880859e+00, -2.163626194000244141e+00, -2.123439550399780273e+00, 2.189728021621704102e+00, 1.193195581436157227e+00, 5.595005512237548828e+00, 2.449626684188842773e+00, -5.542557239532470703e+00, -8.262665748596191406e+00, -4.882737159729003906e+00, -6.432399749755859375e+00, -9.370896339416503906e+00, -6.226270198822021484e+00, -5.403971672058105469e-01, -2.214712142944335938e+00, -5.198911666870117188e+00, -4.951837062835693359e+00, -8.975114822387695312e+00, -1.099171447753906250e+01, -8.608043670654296875e+00, -4.824788093566894531e+00, -6.433329582214355469e+00, -7.892645359039306641e+00, -6.535375595092773438e+00, -6.031975269317626953e+00, -8.354161262512207031e+00, -9.201084136962890625e+00, -7.659719467163085938e+00, -5.892695426940917969e+00, -2.241865396499633789e+00, -6.879302978515625000e+00, -5.553886413574218750e+00, -5.984633445739746094e+00, -5.959777355194091797e+00, -4.816333770751953125e+00, -4.393241405487060547e+00, -7.130371093750000000e+00, -5.228175163269042969e+00, -5.261608123779296875e+00, -6.745090007781982422e+00
-7.856930494308471680e-01, -8.241328239440917969e+00, -9.013267517089843750e+00, -3.866676807403564453e+00, -4.199656486511230469e+00, -6.551724433898925781e+00, -7.829016685485839844e+00, -4.211840629577636719e+00, -7.991287708282470703e-01, 1.599232792854309082e+00, 2.750701665878295898e+00, 3.461944580078125000e+00, 9.497178196907043457e-01, -6.415243148803710938e-01, -3.969098567962646484e+00, -5.008161544799804688e+00, -1.325125932693481445e+00, -1.501428127288818359e+00, -4.912487030029296875e+00, -3.688696384429931641e+00, -1.610620856285095215e+00, -3.846554040908813477e+00, -4.098775863647460938e+00, -5.203125953674316406e+00, -9.842934608459472656e-01, 4.295099735260009766e+00, -1.105284333229064941e+00, -3.192830085754394531e+00, -5.616699695587158203e+00, -9.789546966552734375e+00, -1.290262413024902344e+01, -1.248567199707031250e+01, -1.178871536254882812e+01, -1.139661598205566406e+01, -1.001530742645263672e+01, -2.252145767211914062e+00, 1.250639855861663818e-01, -2.219801247119903564e-01, -3.600639343261718750e+00, -2.985033750534057617e+00, 1.110389709472656250e+00, 1.773701906204223633e+00, 1.081152820587158203e+01, 1.981826424598693848e-01, -8.044475555419921875e+00, -1.957366180419921875e+01, -3.359265899658203125e+01, -3.225654602050781250e+01, -3.389669418334960938e+01, -3.296470642089843750e+01, -2.329450607299804688e+01, -6.806024551391601562e+00, -6.641985416412353516e+00, -6.767744064331054688e+00, 2.616682529449462891e+00, -2.393215417861938477e+00, 9.572177529335021973e-01, 2.095199108123779297e+00, -2.839072227478027344e+00, 3.810926079750061035e-01, -2.361457496881484985e-01, -1.228403329849243164e+00, 8.645726442337036133e-01, -6.773449182510375977e-01, -7.847620964050292969e+00, -1.031576728820800781e+01, -9.739761352539062500e+00, -8.370654106140136719e+00, -8.527767181396484375e+00, -1.146332931518554688e+01, -1.245735836029052734e+01, -1.743693542480468750e+01, -1.846177291870117188e+01, -1.459798431396484375e+01, -7.961522102355957031e+00, -1.175673484802246094e+01, -1.494632911682128906e+01, -1.570883178710937500e+01, -1.440301704406738281e+01, -1.342724418640136719e+01, -1.304592132568359375e+01, -7.396424293518066406e+00, -5.102713584899902344e+00, -2.702700138092041016e+00, -4.973308563232421875e+00, -4.218430519104003906e+00, -3.457773685455322266e+00, -3.777761697769165039e+00, -4.740806579589843750e+00, -3.222869396209716797e+00, -2.871653556823730469e+00, -1.670183300971984863e+00, -1.094997644424438477e+00, -5.308653831481933594e+00
2.975375652313232422e+00, -6.191970109939575195e-01, -1.175070881843566895e+00, -1.054690003395080566e+00, -2.121465206146240234e+00, -3.027575492858886719e+00, -3.221532344818115234e+00, 2.068586826324462891e+00, -3.240813493728637695e+00, -8.710891723632812500e+00, -1.319905757904052734e+00, 7.239636898040771484e+00, 6.374371528625488281e+00, 4.086899280548095703e+00, -6.197583675384521484e-01, -1.628380417823791504e+00, -3.691017925739288330e-01, 9.394047260284423828e-01, -1.666314482688903809e+00, -2.945975780487060547e+00, -3.053572177886962891e+00, -5.361801147460937500e+00, -2.657384872436523438e+00, -1.538614511489868164e+00, 6.117348670959472656e-01, 4.917242377996444702e-02, -1.361192464828491211e-01, -3.936545848846435547e+00, -6.768336296081542969e+00, -7.522147178649902344e+00, -1.335689640045166016e+01, -1.240824222564697266e+01, -1.208719539642333984e+01, -1.080365657806396484e+01, -8.782511711120605469e+00, -2.825723171234130859e+00, -1.756048440933227539e+00, -1.628475666046142578e+00, -3.172315835952758789e+00, -2.614938020706176758e+00, 5.362401008605957031e-01, 4.351840019226074219e-01, -9.961704254150390625e+00, -8.734344482421875000e+00, 2.988625690340995789e-02, 1.179197502136230469e+01, 2.709580612182617188e+01, 2.577289962768554688e+01, 2.319262123107910156e+01, 2.166108322143554688e+01, 1.713045692443847656e+01, 1.807295608520507812e+01, 1.381582260131835938e+01, 4.656744956970214844e+00, 2.960862636566162109e+00, 3.733399152755737305e+00, 5.933468818664550781e+00, 3.666757106781005859e+00, -4.834606170654296875e+00, -3.038772106170654297e+00, 3.018495559692382812e+00, 5.938755512237548828e+00, 9.841812133789062500e+00, 6.653469562530517578e+00, -8.656854033470153809e-01, -2.793623208999633789e-01, -4.359520912170410156e+00, -8.692193984985351562e+00, -3.583340167999267578e+00, -6.859539508819580078e+00, -9.381140708923339844e+00, -1.127292728424072266e+01, -1.277519989013671875e+01, -1.074817466735839844e+01, -3.925493955612182617e+00, -7.067511081695556641e+00, -9.362895011901855469e+00, -1.032910156250000000e+01, -8.936471939086914062e+00, -6.239687442779541016e+00, -5.674374580383300781e+00, 2.551510035991668701e-01, -1.635634899139404297e-02, -1.127956748008728027e+00, -1.129932999610900879e-01, 7.972161769866943359e-01, 1.871007800102233887e+00, 1.174102067947387695e+00, -1.287739157676696777e+00, 9.691812992095947266e-01, 2.536449670791625977e+00, 4.630599021911621094e+00, 5.013126850128173828e+00, -1.077116966247558594e+00
